District	County	State PM	Abs PM	Length	Latitude	Longitude
1	Davis	334.944	334.944	.136	41.1138	-112.01354
1	Davis	334.846	334.846	.098	41.11263	-112.01246
1	Davis	334.765	334.765	.081	41.11165	-112.01159
1	Davis	334.704	334.704	.061	41.11092	-112.01094
1	Davis	334.564	334.564	.14	41.10924	-112.00943
1	Davis	334.365	334.365	.199	41.10686	-112.00727
1	Davis	334.303	334.303	.061	41.10613	-112.0066
1	Davis	334.083	334.083	.22	41.10351	-112.00419
1	Davis	333.82	333.82	.263	41.10039	-112.0013
1	Davis	333.738	333.738	.083	41.09941	-112.00039
1	Davis	333.27	333.27	.467	41.09386	-111.99526
1	Davis	333.209	333.209	.061	41.09313	-111.9946
1	Davis	332.881	332.881	.328	41.08923	-111.991
1	Davis	332.804	332.804	.077	41.08832	-111.99015
1	Davis	332.559	332.559	.245	41.08541	-111.98746
1	Davis	332.452	332.452	.107	41.08414	-111.98628
1	Davis	331.85	331.85	.602	41.07698	-111.97969
1	Davis	331.766	331.766	.084	41.07598	-111.97877
1	Davis	331.731	331.731	.035	41.07556	-111.97838
1	Davis	331.588	331.588	.143	41.07386	-111.97681
1	Davis	331.48	331.48	.108	41.07258	-111.97562
1	Davis	331.399	331.399	.081	41.07161	-111.97473
1	Davis	331.366	331.366	.033	41.07122	-111.97437
1	Davis	331.295	331.295	.071	41.07038	-111.9736
1	Davis	331.155	331.155	.14	41.06872	-111.97206
1	Davis	330.966	330.966	.189	41.06647	-111.96998
1	Davis	330.849	330.849	.117	41.06508	-111.96869
1	Davis	330.705	330.705	.144	41.06337	-111.96712
1	Davis	330.691	330.691	.014	41.0632	-111.96697
1	Davis	330.634	330.634	.057	41.06254	-111.96632
1	Davis	330.574	330.574	.06	41.06188	-111.96557
1	Davis	330.506	330.506	.068	41.06115	-111.96469
1	Davis	330.495	330.495	.011	41.06104	-111.96455
1	Davis	330.409	330.409	.087	41.06011	-111.96343
1	Davis	330.358	330.358	.05	41.05957	-111.96278
1	Davis	330.321	330.321	.037	41.05916	-111.96232
1	Davis	330.302	330.302	.019	41.05893	-111.96212
1	Davis	330.283	330.283	.019	41.0587	-111.96192
1	Davis	330.264	330.264	.019	41.05845	-111.96175
1	Davis	330.244	330.244	.019	41.0582	-111.96159
1	Davis	330.225	330.225	.02	41.05794	-111.96144
1	Davis	330.186	330.186	.039	41.0574	-111.96121
1	Davis	330.146	330.146	.04	41.05683	-111.96106
1	Davis	330.123	330.123	.022	41.05651	-111.96102
1	Davis	330.087	330.087	.037	41.05598	-111.961
1	Davis	330.03	330.03	.057	41.05516	-111.96106
1	Davis	329.967	329.967	.063	41.05425	-111.96113
1	Davis	329.948	329.948	.019	41.05397	-111.96115
1	Davis	329.928	329.928	.02	41.05368	-111.96116
1	Davis	329.906	329.906	.022	41.05336	-111.96114
1	Davis	329.886	329.886	.02	41.05307	-111.96109
1	Davis	329.866	329.866	.02	41.05279	-111.96103
1	Davis	329.826	329.826	.04	41.05223	-111.96085
1	Davis	329.79	329.79	.036	41.05174	-111.96061
1	Davis	329.682	329.682	.108	41.05032	-111.95973
1	Davis	329.635	329.635	.047	41.0497	-111.95935
1	Davis	329.486	329.486	.149	41.04774	-111.95814
1	Davis	329.323	329.323	.163	41.04561	-111.95681
1	Davis	329.244	329.244	.079	41.04459	-111.95612
1	Davis	329.204	329.204	.041	41.04408	-111.95573
1	Davis	329.164	329.164	.04	41.04359	-111.95532
1	Davis	329.123	329.123	.04	41.04312	-111.95487
1	Davis	329.089	329.089	.035	41.04272	-111.95446
1	Davis	329.052	329.052	.036	41.04232	-111.95401
1	Davis	329.017	329.017	.036	41.04194	-111.95355
1	Davis	328.964	328.964	.053	41.0414	-111.95283
1	Davis	328.927	328.927	.037	41.04104	-111.9523
1	Davis	328.882	328.882	.045	41.04062	-111.95165
1	Davis	328.843	328.843	.039	41.04024	-111.95109
1	Davis	328.782	328.782	.06	41.03961	-111.95029
1	Davis	328.736	328.736	.046	41.03908	-111.94974
1	Davis	328.697	328.697	.039	41.03861	-111.94932
1	Davis	328.66	328.66	.037	41.03814	-111.94897
1	Davis	328.619	328.619	.04	41.03761	-111.94864
1	Davis	328.577	328.577	.042	41.03704	-111.94835
1	Davis	328.539	328.539	.038	41.03651	-111.94814
1	Davis	328.516	328.516	.023	41.03619	-111.94804
1	Davis	328.476	328.476	.041	41.03561	-111.94791
1	Davis	328.453	328.453	.022	41.03529	-111.94786
1	Davis	328.435	328.435	.019	41.03502	-111.94783
1	Davis	328.393	328.393	.041	41.03442	-111.94782
1	Davis	328.269	328.269	.124	41.03262	-111.94783
1	Davis	328.231	328.231	.038	41.03207	-111.9478
1	Davis	328.189	328.189	.042	41.03146	-111.94772
1	Davis	328.163	328.163	.026	41.03109	-111.94767
1	Davis	328.125	328.125	.039	41.03054	-111.94753
1	Davis	328.062	328.062	.063	41.02965	-111.94726
1	Davis	327.976	327.976	.085	41.02847	-111.94677
1	Davis	327.893	327.893	.083	41.02733	-111.94624
1	Davis	327.763	327.763	.13	41.02555	-111.94541
1	Davis	327.512	327.512	.25	41.02213	-111.9438
1	Davis	327.21	327.21	.302	41.018	-111.94187
1	Davis	327.067	327.067	.143	41.01605	-111.94097
1	Davis	326.972	326.972	.095	41.01475	-111.94035
1	Davis	326.898	326.898	.074	41.01374	-111.93985
1	Davis	326.841	326.841	.057	41.01299	-111.9394
1	Davis	326.816	326.816	.025	41.01266	-111.93919
1	Davis	326.775	326.775	.041	41.01215	-111.93879
1	Davis	326.712	326.712	.062	41.01141	-111.93811
1	Davis	326.677	326.677	.035	41.011	-111.9377
1	Davis	326.63	326.63	.047	41.01049	-111.9371
1	Davis	326.565	326.565	.065	41.00981	-111.93625
1	Davis	326.485	326.485	.08	41.00896	-111.93521
1	Davis	326.447	326.447	.038	41.00854	-111.93473
1	Davis	326.38	326.38	.067	41.00778	-111.93393
1	Davis	326.226	326.226	.154	41.006	-111.93214
1	Davis	326.18	326.18	.046	41.0055	-111.93156
1	Davis	326.14	326.14	.04	41.00508	-111.93104
1	Davis	326.1	326.1	.04	41.00467	-111.9305
1	Davis	326.056	326.056	.044	41.00424	-111.92989
1	Davis	325.997	325.997	.06	41.00368	-111.92902
1	Davis	325.926	325.926	.07	41.00303	-111.92798
1	Davis	325.797	325.797	.129	41.00185	-111.92606
1	Davis	325.612	325.612	.185	41.00016	-111.92332
1	Davis	325.496	325.496	.117	40.99904	-111.92165
1	Davis	325.408	325.408	.087	40.99819	-111.92041
1	Davis	325.323	325.323	.085	40.99734	-111.91922
1	Davis	325.205	325.205	.118	40.99621	-111.91752
1	Davis	325.121	325.121	.084	40.99542	-111.9163
1	Davis	325.005	325.005	.116	40.99435	-111.9146
1	Davis	324.908	324.908	.097	40.99346	-111.91316
1	Davis	324.847	324.847	.061	40.99292	-111.91224
1	Davis	324.788	324.788	.06	40.99238	-111.91135
1	Davis	324.697	324.697	.091	40.99159	-111.90995
1	Davis	324.566	324.566	.13	40.99049	-111.90792
1	Davis	324.508	324.508	.058	40.99	-111.90702
1	Davis	324.47	324.47	.038	40.9897	-111.90641
1	Davis	324.439	324.439	.031	40.98945	-111.90591
1	Davis	324.347	324.347	.092	40.98873	-111.90442
1	Davis	324.286	324.286	.061	40.98824	-111.90346
1	Davis	324.234	324.234	.052	40.98779	-111.90266
1	Davis	324.179	324.179	.055	40.98726	-111.90187
1	Davis	324.15	324.15	.029	40.98695	-111.90149
1	Davis	324.1	324.1	.049	40.98644	-111.90083
1	Davis	324.074	324.074	.026	40.98616	-111.90049
1	Davis	324.038	324.038	.037	40.98573	-111.90008
1	Davis	324.001	324.001	.037	40.98529	-111.89969
1	Davis	323.983	323.983	.018	40.98507	-111.89949
1	Davis	323.946	323.946	.036	40.98462	-111.89913
1	Davis	323.909	323.909	.037	40.98414	-111.89882
1	Davis	323.87	323.87	.039	40.98362	-111.89853
1	Davis	323.853	323.853	.017	40.98339	-111.8984
1	Davis	323.815	323.815	.038	40.98287	-111.89816
1	Davis	323.757	323.757	.058	40.98207	-111.89784
1	Davis	323.648	323.648	.109	40.98055	-111.89726
1	Davis	323.569	323.569	.08	40.97944	-111.89683
1	Davis	323.497	323.497	.072	40.97844	-111.89645
1	Davis	323.386	323.386	.111	40.9769	-111.89586
1	Davis	323.313	323.313	.073	40.97588	-111.89547
1	Davis	323.221	323.221	.092	40.9746	-111.89498
1	Davis	323.167	323.167	.054	40.97385	-111.89468
1	Davis	323.131	323.131	.036	40.97335	-111.89447
1	Davis	323.075	323.075	.055	40.9726	-111.89409
1	Davis	323.037	323.037	.038	40.97209	-111.89381
1	Davis	322.98	322.98	.057	40.97135	-111.89334
1	Davis	322.924	322.924	.057	40.97061	-111.89286
1	Davis	322.886	322.886	.037	40.97012	-111.89255
1	Davis	322.868	322.868	.018	40.96988	-111.8924
1	Davis	322.83	322.83	.038	40.96938	-111.89211
1	Davis	322.793	322.793	.037	40.96888	-111.89187
1	Davis	322.757	322.757	.036	40.96838	-111.89167
1	Davis	322.721	322.721	.036	40.96787	-111.89152
1	Davis	322.685	322.685	.036	40.96735	-111.89141
1	Davis	322.642	322.642	.043	40.96673	-111.89135
1	Davis	322.593	322.593	.049	40.96603	-111.89129
1	Davis	322.558	322.558	.036	40.96552	-111.89129
1	Davis	322.531	322.531	.027	40.96514	-111.89128
1	Davis	322.442	322.442	.089	40.96387	-111.8913
1	Davis	322.403	322.403	.039	40.96331	-111.89129
1	Davis	322.364	322.364	.039	40.96275	-111.89131
1	Davis	322.324	322.324	.04	40.96218	-111.89131
1	Davis	322.246	322.246	.078	40.96106	-111.89131
1	Davis	322.059	322.059	.187	40.95838	-111.89133
1	Davis	321.913	321.913	.146	40.95629	-111.89134
1	Davis	321.79	321.79	.123	40.95453	-111.89135
1	Davis	321.691	321.691	.1	40.9531	-111.89137
1	Davis	321.67	321.67	.02	40.95281	-111.89137
1	Davis	321.631	321.631	.039	40.95225	-111.89135
1	Davis	321.59	321.59	.041	40.95166	-111.89134
1	Davis	321.53	321.53	.06	40.9508	-111.89138
1	Davis	321.49	321.49	.04	40.95022	-111.8914
1	Davis	321.451	321.451	.038	40.94967	-111.8914
1	Davis	321.356	321.356	.095	40.94831	-111.8914
1	Davis	321.148	321.148	.209	40.94532	-111.89142
1	Davis	321.072	321.072	.076	40.94423	-111.89143
1	Davis	320.917	320.917	.155	40.94201	-111.89145
1	Davis	320.72	320.72	.197	40.93919	-111.89145
1	Davis	320.563	320.563	.157	40.93694	-111.89148
1	Davis	320.409	320.409	.154	40.93474	-111.89149
1	Davis	320.239	320.239	.17	40.9323	-111.89151
1	Davis	320.072	320.072	.167	40.92991	-111.89153
1	Davis	319.965	319.965	.107	40.92838	-111.89152
1	Davis	319.911	319.911	.054	40.9276	-111.89149
1	Davis	319.875	319.875	.036	40.92709	-111.89146
1	Davis	319.838	319.838	.037	40.92656	-111.89142
1	Davis	319.782	319.782	.056	40.92576	-111.89135
1	Davis	319.675	319.675	.107	40.92423	-111.8912
1	Davis	319.639	319.639	.036	40.92371	-111.89114
1	Davis	319.568	319.568	.071	40.9227	-111.89106
1	Davis	319.531	319.531	.037	40.92217	-111.89105
1	Davis	319.485	319.485	.046	40.92151	-111.89106
1	Davis	319.417	319.417	.068	40.92053	-111.89108
1	Davis	319.378	319.378	.039	40.91997	-111.89112
1	Davis	319.339	319.339	.039	40.91941	-111.89116
1	Davis	319.281	319.281	.058	40.91857	-111.89124
1	Davis	319.224	319.224	.057	40.91775	-111.89131
1	Davis	319.168	319.168	.056	40.91694	-111.89137
1	Davis	319.091	319.091	.076	40.91584	-111.89142
1	Davis	318.906	318.906	.185	40.91317	-111.89144
1	Davis	318.814	318.814	.092	40.91185	-111.89145
1	Davis	318.656	318.656	.158	40.90957	-111.89147
1	Davis	318.593	318.593	.063	40.90866	-111.89147
1	Davis	318.452	318.452	.14	40.90664	-111.89148
1	Davis	318.363	318.363	.089	40.90536	-111.8915
1	Davis	318.294	318.294	.069	40.90436	-111.89153
1	Davis	318.277	318.277	.017	40.90411	-111.89155
1	Davis	318.26	318.26	.017	40.90387	-111.89159
1	Davis	318.225	318.225	.035	40.90337	-111.8917
1	Davis	318.207	318.207	.018	40.90312	-111.89177
1	Davis	318.169	318.169	.037	40.9026	-111.89195
1	Davis	318.117	318.117	.052	40.9019	-111.8923
1	Davis	318.055	318.055	.062	40.90107	-111.89274
1	Davis	317.967	317.967	.088	40.89989	-111.89336
1	Davis	317.854	317.854	.113	40.89838	-111.89416
1	Davis	317.82	317.82	.034	40.89792	-111.89439
1	Davis	317.752	317.752	.068	40.89701	-111.89486
1	Davis	317.687	317.687	.065	40.89613	-111.89527
1	Davis	317.667	317.667	.02	40.89585	-111.89539
1	Davis	317.628	317.628	.039	40.89531	-111.89559
1	Davis	317.564	317.564	.064	40.89442	-111.8959
1	Davis	317.525	317.525	.039	40.89387	-111.89604
1	Davis	317.476	317.476	.049	40.89317	-111.89621
1	Davis	317.419	317.419	.057	40.89236	-111.89638
1	Davis	317.358	317.358	.061	40.89149	-111.8965
1	Davis	317.336	317.336	.022	40.89118	-111.89653
1	Davis	317.32	317.32	.017	40.89094	-111.89656
1	Davis	317.126	317.126	.193	40.88816	-111.89665
1	Davis	317.092	317.092	.035	40.88766	-111.89666
1	Davis	316.85	316.85	.242	40.88418	-111.89673
1	Davis	316.651	316.651	.199	40.88143	-111.8968
1	Davis	316.52	316.52	.131	40.87962	-111.89686
1	Davis	316.167	316.167	.353	40.87474	-111.89695
1	Davis	316.086	316.086	.081	40.87362	-111.89699
1	Davis	316.03	316.03	.056	40.87284	-111.89702
1	Davis	315.992	315.992	.038	40.87232	-111.89704
1	Davis	315.973	315.973	.02	40.87205	-111.89707
1	Davis	315.934	315.934	.039	40.87152	-111.89714
1	Davis	315.895	315.895	.039	40.87098	-111.89722
1	Davis	315.835	315.835	.06	40.87016	-111.89739
1	Davis	315.794	315.794	.041	40.86961	-111.89753
1	Davis	315.753	315.753	.041	40.86906	-111.89769
1	Davis	315.692	315.692	.062	40.86823	-111.89796
1	Davis	315.613	315.613	.079	40.86719	-111.89838
1	Davis	315.554	315.554	.059	40.86642	-111.89874
1	Davis	315.514	315.514	.04	40.86591	-111.899
1	Davis	315.437	315.437	.077	40.86493	-111.89957
1	Davis	315.395	315.395	.042	40.86441	-111.8999
1	Davis	315.335	315.335	.06	40.86367	-111.90041
1	Davis	315.288	315.288	.047	40.86311	-111.90084
1	Davis	315.232	315.232	.056	40.86245	-111.90136
1	Davis	315.16	315.16	.072	40.86162	-111.90209
1	Davis	315.01	315.01	.15	40.85936	-111.90414
1	Davis	314.946	314.946	.064	40.8584	-111.90502
1	Davis	314.64	314.64	.306	40.85377	-111.90916
1	Davis	314.368	314.368	.272	40.85089	-111.91175
1	Davis	314.29	314.29	.078	40.85006	-111.91248
1	Davis	314.242	314.242	.048	40.84948	-111.91298
1	Davis	314.226	314.226	.016	40.84928	-111.91314
1	Davis	314.179	314.179	.048	40.84867	-111.9136
1	Davis	314.129	314.129	.05	40.84801	-111.91402
1	Davis	314.079	314.079	.05	40.84733	-111.91438
1	Davis	314.045	314.045	.034	40.84686	-111.9146
1	Davis	313.979	313.979	.066	40.84593	-111.91495
1	Davis	313.964	313.964	.015	40.84571	-111.91501
1	Davis	313.918	313.918	.046	40.84504	-111.91516
1	Davis	313.854	313.854	.064	40.84411	-111.91532
1	Davis	313.806	313.806	.048	40.8434	-111.91541
1	Davis	313.773	313.773	.033	40.84292	-111.91545
